BHK,Size,Bathroom,Area Type_Built Area,Area Type_Carpet Area,Area Type_Super Area,City_Bangalore,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Furnished,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Agent,Point of Contact_Contact Builder,Point of Contact_Contact Owner
3,1286,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,1300,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,500,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,575,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
1,550,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,990,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,1200,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,900,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2,700,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
2,1050,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,950,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,600,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,250,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,649,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3,1000,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,650,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,800,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,450,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4,2700,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,1800,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1432,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,130,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,570,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
2,722,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,600,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,700,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,445,2,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1050,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,950,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
4,2500,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1100,3,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,500,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,500,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,400,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1600,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,700,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2,650,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1180,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1500,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1550,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,450,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1600,5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,750,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
4,2280,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1100,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,400,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
2,530,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,1000,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1150,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
4,2500,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
3,900,2,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,669,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
1,750,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
1,500,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3,1670,3,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,350,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
1,800,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,400,3,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,600,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,850,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,400,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,1100,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,730,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,1156,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3,1428,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4,400,4,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
2,600,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2,900,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,980,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,600,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
1,25,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
4,1600,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
2,1600,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,700,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,750,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,1650,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,1500,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1424,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1444,3,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2,1492,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
2,685,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,300,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,750,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
2,1350,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3,1000,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,900,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
2,700,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,600,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1000,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
1,300,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,950,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,800,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
2,750,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1130,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1270,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
3,950,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1050,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,800,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
3,1095,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,590,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1200,3,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1650,4,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1,200,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3,1800,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
3,1400,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,500,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1,160,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,2000,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,470,2,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,900,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,600,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,950,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3,106,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,600,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,800,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,280,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,800,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1000,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,950,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1650,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
1,500,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
2,756,2,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2,800,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,800,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,900,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2,600,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,900,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3,1200,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2,650,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,300,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1,562,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1281,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,200,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
3,1200,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,900,2,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,700,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1500,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3,1350,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,750,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,800,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1,435,2,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,1150,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,901,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,200,2,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,475,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
1,480,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,560,2,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
3,1200,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,850,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1700,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1150,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,500,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,630,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,1100,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1000,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,500,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,965,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,42,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1800,3,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
2,800,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,95,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,1250,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,750,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,600,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1050,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
2,600,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3,1700,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
3,1225,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
2,750,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
1,600,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,450,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,750,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,839,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3,125,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,720,2,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
3,1700,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,750,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1100,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
4,1454,4,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1100,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,435,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4,1400,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2,780,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,350,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
2,630,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
4,2046,5,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,600,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1100,3,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,400,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1100,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
2,800,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,1020,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,550,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
2,1350,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1,440,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,500,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,900,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2,600,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1600,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,1225,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,350,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1600,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3,1915,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1130,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,800,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1225,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,1055,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2,600,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,55,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,450,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,600,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1,500,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,840,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2,910,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,1000,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,400,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3,1200,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1,600,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,900,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1789,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1,390,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,600,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2,900,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2,1000,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,280,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,656,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3,3200,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,583,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,713,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,2200,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3,1220,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
3,1750,3,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,1100,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
2,900,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1,550,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1685,3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,560,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,800,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
1,550,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
2,850,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1,550,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
5,1880,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
2,1000,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2,1080,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,600,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,500,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
2,1300,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1550,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
1,300,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
2,800,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3,800,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
1,700,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,500,2,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1281,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3,1600,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
1,550,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,1350,3,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
2,1000,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,160,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1475,3,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,906,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1550,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1050,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,900,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2,1200,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3,2800,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2,1200,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,760,2,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3,1250,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
2,1500,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2,900,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
3,900,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1200,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,1000,2,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,1500,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2,1160,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2,1100,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,700,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,850,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4,1016,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1,430,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3,1800,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,400,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,680,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1,115,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1,650,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
2,900,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
3,1100,3,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
2,800,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,930,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,450,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
2,900,2,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1,200,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2,1125,2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
2,450,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2,1100,2,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
2,1305,2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
2,90,2,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,3100,4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3,900,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
2,750,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
2,1000,3,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2,1050,2,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
